official_name,short_name,ISO3,indicator_name,score
Arab Republic of Egypt,Egypt,EGY,internet_access,0.8496672321545087
Republic of El Salvador,El Salvador,SLV,internet_access,0.5792770455435208
Republic of Estonia,Estonia,EST,internet_access,0.9692026621427641
Federal Democratic Republic of Ethiopia,Ethiopia,ETH,internet_access,0.0
Republic of Finland,Finland,FIN,internet_access,0.9702466396972464
French Republic,France,FRA,internet_access,0.9551089651572492
Republic of the Gambia,Gambia,GMB,internet_access,
Georgia,Georgia,GEO,internet_access,0.8721127495758841
Federal Republic of Germany,Germany,DEU,internet_access,0.9660707294793164
Republic of Ghana,Ghana,GHA,internet_access,0.3490799947801121
Hellenic Republic,Greece,GRC,internet_access,0.9420592457262168
Republic of Guatemala,Guatemala,GTM,internet_access,0.6252120579407543
Co-operative Republic of Guyana,Guyana,GUY,internet_access,0.6476575753621296
Republic of Haiti,Haiti,HTI,internet_access,0.0
Republic of Honduras,Honduras,HND,internet_access,0.28383139762495097
Republic of India,India,IND,internet_access,0.8522771760407152
Republic of Indonesia,Indonesia,IDN,internet_access,0.44721388490147457
Ireland,Ireland,IRL,internet_access,0.9415372569489756
State of Israel,Israel,ISR,internet_access,0.9780764713558656
Italian Republic,Italy,ITA,internet_access,0.9446691896124234
Jamaica,Jamaica,JAM,internet_access,0.7207360041759101
Hashemite Kingdom of Jordan,Jordan,JOR,internet_access,0.3871851755187263
Republic of Kazakhstan,Kazakhstan,KAZ,internet_access,0.973378572360694
Republic of Kenya,Kenya,KEN,internet_access,0.1705598329635912
Republic of Kosovo,Kosovo,XKX,internet_access,
Kyrgyz Republic,Kyrgyz Republic,KGZ,internet_access,0.5897168210883466
Republic of Latvia,Latvia,LVA,internet_access,0.9399712906172518
Republic of Liberia,Liberia,LBR,internet_access,
Republic of Lithuania,Lithuania,LTU,internet_access,0.9697246509200051
Republic of Malawi,Malawi,MWI,internet_access,0.0
Malaysia,Malaysia,MYS,internet_access,0.9034320762103614
Republic of Malta,Malta,MLT,internet_access,0.9655487407020747
United Mexican States,Mexico,MEX,internet_access,0.8992561659924312
Mongolia,Mongolia,MNG,internet_access,0.9196137283048414
Montenegro,Montenegro,MNE,internet_access,0.9253556048544956
Kingdom of Morocco,Morocco,MAR,internet_access,0.8126060289703771
Republic of Mozambique,Mozambique,MOZ,internet_access,0.0
Republic of Namibia,Namibia,NAM,internet_access,0.568837269998695
Federal Democratic Republic of Nepal,Nepal,NPL,internet_access,0.9154378180869108
Kingdom of the Netherlands,Netherlands,NLD,internet_access,0.9472791334986296
New Caledonia,New Caledonia,NCL,internet_access,
New Zealand,New Zealand,NZL,internet_access,0.9519770324938012
Federal Republic of Nigeria,Nigeria,NGA,internet_access,0.0
Republic of Macedonia,Macedonia,MKD,internet_access,0.8428813780503718
Sultanate of Oman,Oman,OMN,internet_access,0.8574970638131278
Republic of Panama,Panama,PAN,internet_access,0.7833746574448649
Republic of Paraguay,Paraguay,PRY,internet_access,0.7577972073600417
Republic of Peru,Peru,PER,internet_access,0.8319196137283048
Republic of the Philippines,Philippines,PHL,internet_access,0.6079864282917917
Portuguese Republic,Portugal,PRT,internet_access,0.9399712906172518
State of Qatar,Qatar,QAT,internet_access,0.927965548740702
Republic of Korea,South Korea,KOR,internet_access,0.9598068641524208
Republic of Moldova,Moldova,MDA,internet_access,0.9003001435469137
Romania,Romania,ROU,internet_access,0.9827743703510372
Russian Federation,Russia,RUS,internet_access,0.9843403366827612
Republic of Rwanda,Rwanda,RWA,internet_access,0.0
Saint Lucia,St. Lucia,LCA,internet_access,0.8052981860889991
Kingdom of Saudi Arabia,Saudi Arabia,SAU,internet_access,0.8674148505807125
Republic of Senegal,Senegal,SEN,internet_access,0.039018661098786316
Republic of Serbia,Serbia,SRB,internet_access,0.8731567271303667
Republic of Seychelles,Seychelles,SYC,internet_access,0.9645047631475924
Republic of Sierra Leone,Sierra Leone,SLE,internet_access,
Republic of South Africa,South Africa,ZAF,internet_access,0.7729348819000391
Kingdom of Spain,Spain,ESP,internet_access,0.927965548740702
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,internet_access,0.971290617251729
State of Palestine,Palestine,PSE,internet_access,
Kingdom of Sweden,Sweden,SWE,internet_access,0.9629387968158684
Republic of China,Taiwan,TWN,internet_access,
Republic of Tajikistan,Tajikistan,TJK,internet_access,0.6288659793814433
Kingdom of Thailand,Thailand,THA,internet_access,0.8460133107138197
Togolese Republic,Togo,TGO,internet_access,0.0
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,internet_access,0.940493279394493
Republic of Tunisia,Tunisia,TUN,internet_access,0.862716951585541
Republic of Turkey,Turkey,TUR,internet_access,0.9681586845882814
Turkmenistan,Turkmenistan,TKM,internet_access,0.6152942711731697
Republic of Uganda,Uganda,UGA,internet_access,
Ukraine,Ukraine,UKR,internet_access,0.9342294140675974
United Arab Emirates,United Arab Emirates,ARE,internet_access,0.9890382356779328
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,internet_access,0.9138718517551874
United States of America,United States,USA,internet_access,0.9660707294793164
Oriental Republic of Uruguay,Uruguay,URY,internet_access,0.8794205924572622
Republic of Uzbekistan,Uzbekistan,UZB,internet_access,0.8961242333289833
Socialist Republic of Vietnam,Vietnam,VNM,internet_access,0.8131280177476184
Republic of Albania,Albania,ALB,knowledge_intensive_employment,0.259
Republic of Angola,Angola,AGO,knowledge_intensive_employment,
Argentine Republic,Argentina,ARG,knowledge_intensive_employment,0.381
Republic of Armenia,Armenia,ARM,knowledge_intensive_employment,0.479
Commonwealth of Australia,Australia,AUS,knowledge_intensive_employment,0.7859999999999999
Republic of Azerbaijan,Azerbaijan,AZE,knowledge_intensive_employment,0.366
Commonwealth of the Bahamas,Bahamas,BHS,knowledge_intensive_employment,
Kingdom of Bahrain,Bahrain,BHR,knowledge_intensive_employment,0.341
People's Republic of Bangladesh,Bangladesh,BGD,knowledge_intensive_employment,0.091
Republic of Belarus,Belarus,BLR,knowledge_intensive_employment,0.677
Belize,Belize,BLZ,knowledge_intensive_employment,
Republic of Benin,Benin,BEN,knowledge_intensive_employment,0.0
Plurinational State of Bolivia,Bolivia,BOL,knowledge_intensive_employment,0.203
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,knowledge_intensive_employment,0.339
Republic of Botswana,Botswana,BWA,knowledge_intensive_employment,0.268
Federative Republic of Brazil,Brazil,BRA,knowledge_intensive_employment,0.37
Republic of Bulgaria,Bulgaria,BGR,knowledge_intensive_employment,0.52
Burkina Faso,Burkina Faso,BFA,knowledge_intensive_employment,0.0
Kingdom of Cambodia,Cambodia,KHM,knowledge_intensive_employment,0.035
Republic of Cameroon,Cameroon,CMR,knowledge_intensive_employment,0.138
Canada,Canada,CAN,knowledge_intensive_employment,0.743
Republic of Chile,Chile,CHL,knowledge_intensive_employment,0.423
People's Republic of China,China,CHN,knowledge_intensive_employment,0.0
Hong Kong SAR,Hong Kong,HKG,knowledge_intensive_employment,0.6559999999999999
Republic of Colombia,Colombia,COL,knowledge_intensive_employment,0.0
Republic of Costa Rica,Costa Rica,CRI,knowledge_intensive_employment,0.442
Republic of Croatia,Croatia,HRV,knowledge_intensive_employment,0.62
Czech Republic,Czech Republic,CZE,knowledge_intensive_employment,0.638
Republic of Côte d'Ivoire,Cote d'Ivoire,CIV,knowledge_intensive_employment,0.127
Democratic Republic of the Congo,DR Congo,COD,knowledge_intensive_employment,
Kingdom of Denmark,Denmark,DNK,knowledge_intensive_employment,0.804
Dominican Republic,Dominican Republic,DOM,knowledge_intensive_employment,0.24
Republic of Ecuador,Ecuador,ECU,knowledge_intensive_employment,0.17800000000000002
Arab Republic of Egypt,Egypt,EGY,knowledge_intensive_employment,0.496
Republic of El Salvador,El Salvador,SLV,knowledge_intensive_employment,0.174
Republic of Estonia,Estonia,EST,knowledge_intensive_employment,0.804
Federal Democratic Republic of Ethiopia,Ethiopia,ETH,knowledge_intensive_employment,0.021
Republic of Finland,Finland,FIN,knowledge_intensive_employment,0.818
French Republic,France,FRA,knowledge_intensive_employment,0.778
Republic of the Gambia,Gambia,GMB,knowledge_intensive_employment,
Georgia,Georgia,GEO,knowledge_intensive_employment,0.409
Federal Republic of Germany,Germany,DEU,knowledge_intensive_employment,0.77
Republic of Ghana,Ghana,GHA,knowledge_intensive_employment,0.162
Hellenic Republic,Greece,GRC,knowledge_intensive_employment,0.491
Republic of Guatemala,Guatemala,GTM,knowledge_intensive_employment,0.105
Co-operative Republic of Guyana,Guyana,GUY,knowledge_intensive_employment,
Republic of Haiti,Haiti,HTI,knowledge_intensive_employment,
Republic of Honduras,Honduras,HND,knowledge_intensive_employment,0.17800000000000002
Republic of India,India,IND,knowledge_intensive_employment,0.227
Republic of Indonesia,Indonesia,IDN,knowledge_intensive_employment,0.204
Ireland,Ireland,IRL,knowledge_intensive_employment,0.738
State of Israel,Israel,ISR,knowledge_intensive_employment,0.83
Italian Republic,Italy,ITA,knowledge_intensive_employment,0.608
Jamaica,Jamaica,JAM,knowledge_intensive_employment,0.337
Hashemite Kingdom of Jordan,Jordan,JOR,knowledge_intensive_employment,0.0
Republic of Kazakhstan,Kazakhstan,KAZ,knowledge_intensive_employment,0.569
Republic of Kenya,Kenya,KEN,knowledge_intensive_employment,0.0
Republic of Kosovo,Kosovo,XKX,knowledge_intensive_employment,
Kyrgyz Republic,Kyrgyz Republic,KGZ,knowledge_intensive_employment,0.285
Republic of Latvia,Latvia,LVA,knowledge_intensive_employment,0.687
Republic of Liberia,Liberia,LBR,knowledge_intensive_employment,
Republic of Lithuania,Lithuania,LTU,knowledge_intensive_employment,0.7140000000000001
Republic of Malawi,Malawi,MWI,knowledge_intensive_employment,0.006999999999999999
Malaysia,Malaysia,MYS,knowledge_intensive_employment,0.439
Republic of Malta,Malta,MLT,knowledge_intensive_employment,0.7440000000000001
United Mexican States,Mexico,MEX,knowledge_intensive_employment,0.297
Mongolia,Mongolia,MNG,knowledge_intensive_employment,0.401
Montenegro,Montenegro,MNE,knowledge_intensive_employment,0.611
Kingdom of Morocco,Morocco,MAR,knowledge_intensive_employment,0.065
Republic of Mozambique,Mozambique,MOZ,knowledge_intensive_employment,0.009000000000000001
Republic of Namibia,Namibia,NAM,knowledge_intensive_employment,0.271
Federal Democratic Republic of Nepal,Nepal,NPL,knowledge_intensive_employment,0.192
Kingdom of the Netherlands,Netherlands,NLD,knowledge_intensive_employment,0.816
New Caledonia,New Caledonia,NCL,knowledge_intensive_employment,
New Zealand,New Zealand,NZL,knowledge_intensive_employment,0.0
Federal Republic of Nigeria,Nigeria,NGA,knowledge_intensive_employment,0.461
Republic of Macedonia,Macedonia,MKD,knowledge_intensive_employment,0.466
Sultanate of Oman,Oman,OMN,knowledge_intensive_employment,0.278
Republic of Panama,Panama,PAN,knowledge_intensive_employment,0.381
Republic of Paraguay,Paraguay,PRY,knowledge_intensive_employment,0.275
Republic of Peru,Peru,PER,knowledge_intensive_employment,0.387
Republic of the Philippines,Philippines,PHL,knowledge_intensive_employment,0.407
Portuguese Republic,Portugal,PRT,knowledge_intensive_employment,0.598
State of Qatar,Qatar,QAT,knowledge_intensive_employment,0.272
Republic of Korea,South Korea,KOR,knowledge_intensive_employment,0.665
Republic of Moldova,Moldova,MDA,knowledge_intensive_employment,0.513
Romania,Romania,ROU,knowledge_intensive_employment,0.3670000000000001
Russian Federation,Russia,RUS,knowledge_intensive_employment,0.75
Republic of Rwanda,Rwanda,RWA,knowledge_intensive_employment,0.102
Saint Lucia,St. Lucia,LCA,knowledge_intensive_employment,
Kingdom of Saudi Arabia,Saudi Arabia,SAU,knowledge_intensive_employment,0.441
Republic of Senegal,Senegal,SEN,knowledge_intensive_employment,0.056
Republic of Serbia,Serbia,SRB,knowledge_intensive_employment,0.462
Republic of Seychelles,Seychelles,SYC,knowledge_intensive_employment,
Republic of Sierra Leone,Sierra Leone,SLE,knowledge_intensive_employment,
Republic of South Africa,South Africa,ZAF,knowledge_intensive_employment,0.369
Kingdom of Spain,Spain,ESP,knowledge_intensive_employment,0.551
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,knowledge_intensive_employment,0.313
State of Palestine,Palestine,PSE,knowledge_intensive_employment,
Kingdom of Sweden,Sweden,SWE,knowledge_intensive_employment,0.922
Republic of China,Taiwan,TWN,knowledge_intensive_employment,
Republic of Tajikistan,Tajikistan,TJK,knowledge_intensive_employment,0.0
Kingdom of Thailand,Thailand,THA,knowledge_intensive_employment,0.192
Togolese Republic,Togo,TGO,knowledge_intensive_employment,0.198
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,knowledge_intensive_employment,0.488
Republic of Tunisia,Tunisia,TUN,knowledge_intensive_employment,0.324
Republic of Turkey,Turkey,TUR,knowledge_intensive_employment,0.335
Turkmenistan,Turkmenistan,TKM,knowledge_intensive_employment,
Republic of Uganda,Uganda,UGA,knowledge_intensive_employment,0.128
Ukraine,Ukraine,UKR,knowledge_intensive_employment,0.632
United Arab Emirates,United Arab Emirates,ARE,knowledge_intensive_employment,0.5379999999999999
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,knowledge_intensive_employment,0.8440000000000001
United States of America,United States,USA,knowledge_intensive_employment,0.8220000000000001
Oriental Republic of Uruguay,Uruguay,URY,knowledge_intensive_employment,0.344
Republic of Uzbekistan,Uzbekistan,UZB,knowledge_intensive_employment,0.0
Socialist Republic of Vietnam,Vietnam,VNM,knowledge_intensive_employment,0.187
Republic of Albania,Albania,ALB,political_freedoms_and_civil_liberties,0.67
Republic of Angola,Angola,AGO,political_freedoms_and_civil_liberties,0.32
Argentine Republic,Argentina,ARG,political_freedoms_and_civil_liberties,0.85
Republic of Armenia,Armenia,ARM,political_freedoms_and_civil_liberties,0.53
Commonwealth of Australia,Australia,AUS,political_freedoms_and_civil_liberties,0.97
Republic of Azerbaijan,Azerbaijan,AZE,political_freedoms_and_civil_liberties,0.1
Commonwealth of the Bahamas,Bahamas,BHS,political_freedoms_and_civil_liberties,0.91
Kingdom of Bahrain,Bahrain,BHR,political_freedoms_and_civil_liberties,0.11
People's Republic of Bangladesh,Bangladesh,BGD,political_freedoms_and_civil_liberties,0.39
Republic of Belarus,Belarus,BLR,political_freedoms_and_civil_liberties,0.19
Belize,Belize,BLZ,political_freedoms_and_civil_liberties,0.86
Republic of Benin,Benin,BEN,political_freedoms_and_civil_liberties,0.66
Plurinational State of Bolivia,Bolivia,BOL,political_freedoms_and_civil_liberties,0.63
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,political_freedoms_and_civil_liberties,0.53
Republic of Botswana,Botswana,BWA,political_freedoms_and_civil_liberties,0.72
Federative Republic of Brazil,Brazil,BRA,political_freedoms_and_civil_liberties,0.75
Republic of Bulgaria,Bulgaria,BGR,political_freedoms_and_civil_liberties,0.8
Burkina Faso,Burkina Faso,BFA,political_freedoms_and_civil_liberties,0.56
Kingdom of Cambodia,Cambodia,KHM,political_freedoms_and_civil_liberties,0.25
Republic of Cameroon,Cameroon,CMR,political_freedoms_and_civil_liberties,0.18
Canada,Canada,CAN,political_freedoms_and_civil_liberties,0.98
Republic of Chile,Chile,CHL,political_freedoms_and_civil_liberties,0.9
People's Republic of China,China,CHN,political_freedoms_and_civil_liberties,0.1
Hong Kong SAR,Hong Kong,HKG,political_freedoms_and_civil_liberties,0.55
Republic of Colombia,Colombia,COL,political_freedoms_and_civil_liberties,0.66
Republic of Costa Rica,Costa Rica,CRI,political_freedoms_and_civil_liberties,0.91
Republic of Croatia,Croatia,HRV,political_freedoms_and_civil_liberties,0.85
Czech Republic,Czech Republic,CZE,political_freedoms_and_civil_liberties,0.91
Republic of Côte d'Ivoire,Cote d'Ivoire,CIV,political_freedoms_and_civil_liberties,0.51
Democratic Republic of the Congo,DR Congo,COD,political_freedoms_and_civil_liberties,0.15
Kingdom of Denmark,Denmark,DNK,political_freedoms_and_civil_liberties,0.97
Dominican Republic,Dominican Republic,DOM,political_freedoms_and_civil_liberties,0.67
Republic of Ecuador,Ecuador,ECU,political_freedoms_and_civil_liberties,0.65
Arab Republic of Egypt,Egypt,EGY,political_freedoms_and_civil_liberties,0.21
Republic of El Salvador,El Salvador,SLV,political_freedoms_and_civil_liberties,0.66
Republic of Estonia,Estonia,EST,political_freedoms_and_civil_liberties,0.94
Federal Democratic Republic of Ethiopia,Ethiopia,ETH,political_freedoms_and_civil_liberties,0.24
Republic of Finland,Finland,FIN,political_freedoms_and_civil_liberties,1.0
French Republic,France,FRA,political_freedoms_and_civil_liberties,0.9
Republic of the Gambia,Gambia,GMB,political_freedoms_and_civil_liberties,0.46
Georgia,Georgia,GEO,political_freedoms_and_civil_liberties,0.61
Federal Republic of Germany,Germany,DEU,political_freedoms_and_civil_liberties,0.94
Republic of Ghana,Ghana,GHA,political_freedoms_and_civil_liberties,0.82
Hellenic Republic,Greece,GRC,political_freedoms_and_civil_liberties,0.88
Republic of Guatemala,Guatemala,GTM,political_freedoms_and_civil_liberties,0.52
Co-operative Republic of Guyana,Guyana,GUY,political_freedoms_and_civil_liberties,0.74
Republic of Haiti,Haiti,HTI,political_freedoms_and_civil_liberties,0.38
Republic of Honduras,Honduras,HND,political_freedoms_and_civil_liberties,0.45
Republic of India,India,IND,political_freedoms_and_civil_liberties,0.71
Republic of Indonesia,Indonesia,IDN,political_freedoms_and_civil_liberties,0.61
Ireland,Ireland,IRL,political_freedoms_and_civil_liberties,0.97
State of Israel,Israel,ISR,political_freedoms_and_civil_liberties,0.76
Italian Republic,Italy,ITA,political_freedoms_and_civil_liberties,0.89
Jamaica,Jamaica,JAM,political_freedoms_and_civil_liberties,0.78
Hashemite Kingdom of Jordan,Jordan,JOR,political_freedoms_and_civil_liberties,0.37
Republic of Kazakhstan,Kazakhstan,KAZ,political_freedoms_and_civil_liberties,0.23
Republic of Kenya,Kenya,KEN,political_freedoms_and_civil_liberties,0.48
Republic of Kosovo,Kosovo,XKX,political_freedoms_and_civil_liberties,0.56
Kyrgyz Republic,Kyrgyz Republic,KGZ,political_freedoms_and_civil_liberties,0.39
Republic of Latvia,Latvia,LVA,political_freedoms_and_civil_liberties,0.89
Republic of Liberia,Liberia,LBR,political_freedoms_and_civil_liberties,0.6
Republic of Lithuania,Lithuania,LTU,political_freedoms_and_civil_liberties,0.91
Republic of Malawi,Malawi,MWI,political_freedoms_and_civil_liberties,0.62
Malaysia,Malaysia,MYS,political_freedoms_and_civil_liberties,0.52
Republic of Malta,Malta,MLT,political_freedoms_and_civil_liberties,0.9
United Mexican States,Mexico,MEX,political_freedoms_and_civil_liberties,0.62
Mongolia,Mongolia,MNG,political_freedoms_and_civil_liberties,0.84
Montenegro,Montenegro,MNE,political_freedoms_and_civil_liberties,0.62
Kingdom of Morocco,Morocco,MAR,political_freedoms_and_civil_liberties,0.37
Republic of Mozambique,Mozambique,MOZ,political_freedoms_and_civil_liberties,0.45
Republic of Namibia,Namibia,NAM,political_freedoms_and_civil_liberties,0.77
Federal Democratic Republic of Nepal,Nepal,NPL,political_freedoms_and_civil_liberties,0.56
Kingdom of the Netherlands,Netherlands,NLD,political_freedoms_and_civil_liberties,0.99
New Caledonia,New Caledonia,NCL,political_freedoms_and_civil_liberties,
New Zealand,New Zealand,NZL,political_freedoms_and_civil_liberties,0.97
Federal Republic of Nigeria,Nigeria,NGA,political_freedoms_and_civil_liberties,0.47
Republic of Macedonia,Macedonia,MKD,political_freedoms_and_civil_liberties,0.63
Sultanate of Oman,Oman,OMN,political_freedoms_and_civil_liberties,0.23
Republic of Panama,Panama,PAN,political_freedoms_and_civil_liberties,0.84
Republic of Paraguay,Paraguay,PRY,political_freedoms_and_civil_liberties,0.65
Republic of Peru,Peru,PER,political_freedoms_and_civil_liberties,0.72
Republic of the Philippines,Philippines,PHL,political_freedoms_and_civil_liberties,0.59
Portuguese Republic,Portugal,PRT,political_freedoms_and_civil_liberties,0.96
State of Qatar,Qatar,QAT,political_freedoms_and_civil_liberties,0.25
Republic of Korea,South Korea,KOR,political_freedoms_and_civil_liberties,0.83
Republic of Moldova,Moldova,MDA,political_freedoms_and_civil_liberties,0.6
Romania,Romania,ROU,political_freedoms_and_civil_liberties,0.83
Russian Federation,Russia,RUS,political_freedoms_and_civil_liberties,0.2
Republic of Rwanda,Rwanda,RWA,political_freedoms_and_civil_liberties,0.22
Saint Lucia,St. Lucia,LCA,political_freedoms_and_civil_liberties,0.92
Kingdom of Saudi Arabia,Saudi Arabia,SAU,political_freedoms_and_civil_liberties,0.07
Republic of Senegal,Senegal,SEN,political_freedoms_and_civil_liberties,0.71
Republic of Serbia,Serbia,SRB,political_freedoms_and_civil_liberties,0.66
Republic of Seychelles,Seychelles,SYC,political_freedoms_and_civil_liberties,0.72
Republic of Sierra Leone,Sierra Leone,SLE,political_freedoms_and_civil_liberties,0.65
Republic of South Africa,South Africa,ZAF,political_freedoms_and_civil_liberties,0.79
Kingdom of Spain,Spain,ESP,political_freedoms_and_civil_liberties,0.92
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,political_freedoms_and_civil_liberties,0.56
State of Palestine,Palestine,PSE,political_freedoms_and_civil_liberties,0.25
Kingdom of Sweden,Sweden,SWE,political_freedoms_and_civil_liberties,1.0
Republic of China,Taiwan,TWN,political_freedoms_and_civil_liberties,0.93
Republic of Tajikistan,Tajikistan,TJK,political_freedoms_and_civil_liberties,0.09
Kingdom of Thailand,Thailand,THA,political_freedoms_and_civil_liberties,0.32
Togolese Republic,Togo,TGO,political_freedoms_and_civil_liberties,0.44
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,political_freedoms_and_civil_liberties,0.82
Republic of Tunisia,Tunisia,TUN,political_freedoms_and_civil_liberties,0.7
Republic of Turkey,Turkey,TUR,political_freedoms_and_civil_liberties,0.32
Turkmenistan,Turkmenistan,TKM,political_freedoms_and_civil_liberties,0.02
Republic of Uganda,Uganda,UGA,political_freedoms_and_civil_liberties,0.34
Ukraine,Ukraine,UKR,political_freedoms_and_civil_liberties,0.62
United Arab Emirates,United Arab Emirates,ARE,political_freedoms_and_civil_liberties,0.17
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,political_freedoms_and_civil_liberties,0.94
United States of America,United States,USA,political_freedoms_and_civil_liberties,0.86
Oriental Republic of Uruguay,Uruguay,URY,political_freedoms_and_civil_liberties,0.98
Republic of Uzbekistan,Uzbekistan,UZB,political_freedoms_and_civil_liberties,0.1
Socialist Republic of Vietnam,Vietnam,VNM,political_freedoms_and_civil_liberties,0.2
Republic of Albania,Albania,ALB,use_standars_and_statistic_methods,0.75
Republic of Angola,Angola,AGO,use_standars_and_statistic_methods,0.4
Argentine Republic,Argentina,ARG,use_standars_and_statistic_methods,0.35
Republic of Armenia,Armenia,ARM,use_standars_and_statistic_methods,0.85
Commonwealth of Australia,Australia,AUS,use_standars_and_statistic_methods,1.0
Republic of Azerbaijan,Azerbaijan,AZE,use_standars_and_statistic_methods,0.8
Commonwealth of the Bahamas,Bahamas,BHS,use_standars_and_statistic_methods,0.6
Kingdom of Bahrain,Bahrain,BHR,use_standars_and_statistic_methods,0.3
People's Republic of Bangladesh,Bangladesh,BGD,use_standars_and_statistic_methods,0.25
Republic of Belarus,Belarus,BLR,use_standars_and_statistic_methods,0.85
Belize,Belize,BLZ,use_standars_and_statistic_methods,0.3
Republic of Benin,Benin,BEN,use_standars_and_statistic_methods,0.25
Plurinational State of Bolivia,Bolivia,BOL,use_standars_and_statistic_methods,0.2
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,use_standars_and_statistic_methods,0.6
Republic of Botswana,Botswana,BWA,use_standars_and_statistic_methods,0.4
Federative Republic of Brazil,Brazil,BRA,use_standars_and_statistic_methods,0.75
Republic of Bulgaria,Bulgaria,BGR,use_standars_and_statistic_methods,0.9
Burkina Faso,Burkina Faso,BFA,use_standars_and_statistic_methods,0.35
Kingdom of Cambodia,Cambodia,KHM,use_standars_and_statistic_methods,0.45
Republic of Cameroon,Cameroon,CMR,use_standars_and_statistic_methods,0.35
Canada,Canada,CAN,use_standars_and_statistic_methods,1.0
Republic of Chile,Chile,CHL,use_standars_and_statistic_methods,0.95
People's Republic of China,China,CHN,use_standars_and_statistic_methods,0.65
Hong Kong SAR,Hong Kong,HKG,use_standars_and_statistic_methods,
Republic of Colombia,Colombia,COL,use_standars_and_statistic_methods,0.55
Republic of Costa Rica,Costa Rica,CRI,use_standars_and_statistic_methods,0.7
Republic of Croatia,Croatia,HRV,use_standars_and_statistic_methods,0.9
Czech Republic,Czech Republic,CZE,use_standars_and_statistic_methods,0.95
Republic of Côte d'Ivoire,Cote d'Ivoire,CIV,use_standars_and_statistic_methods,0.25
Democratic Republic of the Congo,DR Congo,COD,use_standars_and_statistic_methods,0.2
Kingdom of Denmark,Denmark,DNK,use_standars_and_statistic_methods,1.0
Dominican Republic,Dominican Republic,DOM,use_standars_and_statistic_methods,0.6
Republic of Ecuador,Ecuador,ECU,use_standars_and_statistic_methods,0.45
Arab Republic of Egypt,Egypt,EGY,use_standars_and_statistic_methods,0.6
Republic of El Salvador,El Salvador,SLV,use_standars_and_statistic_methods,0.6
Republic of Estonia,Estonia,EST,use_standars_and_statistic_methods,1.0
Federal Democratic Republic of Ethiopia,Ethiopia,ETH,use_standars_and_statistic_methods,0.15
Republic of Finland,Finland,FIN,use_standars_and_statistic_methods,1.0
French Republic,France,FRA,use_standars_and_statistic_methods,1.0
Republic of the Gambia,Gambia,GMB,use_standars_and_statistic_methods,0.35
Georgia,Georgia,GEO,use_standars_and_statistic_methods,0.8
Federal Republic of Germany,Germany,DEU,use_standars_and_statistic_methods,0.95
Republic of Ghana,Ghana,GHA,use_standars_and_statistic_methods,0.5
Hellenic Republic,Greece,GRC,use_standars_and_statistic_methods,1.0
Republic of Guatemala,Guatemala,GTM,use_standars_and_statistic_methods,0.35
Co-operative Republic of Guyana,Guyana,GUY,use_standars_and_statistic_methods,0.25
Republic of Haiti,Haiti,HTI,use_standars_and_statistic_methods,0.2
Republic of Honduras,Honduras,HND,use_standars_and_statistic_methods,0.4
Republic of India,India,IND,use_standars_and_statistic_methods,0.55
Republic of Indonesia,Indonesia,IDN,use_standars_and_statistic_methods,0.55
Ireland,Ireland,IRL,use_standars_and_statistic_methods,1.0
State of Israel,Israel,ISR,use_standars_and_statistic_methods,1.0
Italian Republic,Italy,ITA,use_standars_and_statistic_methods,1.0
Jamaica,Jamaica,JAM,use_standars_and_statistic_methods,0.3
Hashemite Kingdom of Jordan,Jordan,JOR,use_standars_and_statistic_methods,0.3
Republic of Kazakhstan,Kazakhstan,KAZ,use_standars_and_statistic_methods,0.7
Republic of Kenya,Kenya,KEN,use_standars_and_statistic_methods,0.45
Republic of Kosovo,Kosovo,XKX,use_standars_and_statistic_methods,0.6
Kyrgyz Republic,Kyrgyz Republic,KGZ,use_standars_and_statistic_methods,0.85
Republic of Latvia,Latvia,LVA,use_standars_and_statistic_methods,1.0
Republic of Liberia,Liberia,LBR,use_standars_and_statistic_methods,0.45
Republic of Lithuania,Lithuania,LTU,use_standars_and_statistic_methods,1.0
Republic of Malawi,Malawi,MWI,use_standars_and_statistic_methods,0.3
Malaysia,Malaysia,MYS,use_standars_and_statistic_methods,0.5
Republic of Malta,Malta,MLT,use_standars_and_statistic_methods,0.75
United Mexican States,Mexico,MEX,use_standars_and_statistic_methods,0.75
Mongolia,Mongolia,MNG,use_standars_and_statistic_methods,0.6
Montenegro,Montenegro,MNE,use_standars_and_statistic_methods,0.55
Kingdom of Morocco,Morocco,MAR,use_standars_and_statistic_methods,0.5
Republic of Mozambique,Mozambique,MOZ,use_standars_and_statistic_methods,0.4
Republic of Namibia,Namibia,NAM,use_standars_and_statistic_methods,0.3
